instrument_name,panel,cell,description,manufacturer,intern_calib,model,serial,units,last_calib,due_calib,po,cost,recv_date,certified,assigned_to,status,notes
03DI-1006,03DI-1006,GAVETA EHS,Thermo Anenometro,FLUKE,FALSE,922,33640394,nan,9/5/2022,9/30/2023,nan,,1/3/2017,TRUE,EHS/DULCE-MARTH,ACTIVO,EXT-LAB
90ZI-0002,90ZI-0002,E. DE PRUEBA,THEMOMETRO DIG.,OMEGA,FALSE,450AJT,571210,nan,1/1/2023,1/31/2024,nan,,1/1/2017,TRUE,E. DE PRUEBA,ACTIVO,EXT-PLANTA
06HI-1075,06HI-1075,ALMACEN CENTRAL,BASCULA DIG.,SARTORIUS,FALSE,ENTRIS3231,34216765,"0 A 200,000 GRS",7/1/2017,1/31/2018,nan,,1/1/2017,TRUE,SUP. ALMACEN,INACTIVO,PERDIDO
06HI-1076,06HI-1076,ALM-VALVULAS COOPLING,BASCULA DIG.,TORREY,FALSE,QC-20,014-002649,0 A 30 LBS,1/7/2023,7/31/2023,nan,,1/1/2017,TRUE,SUP. ALMACEN,ACTIVO,EXT-PLANTA
05NL-0002,05NL-0002,A-99 SPECIALES,MULTIMETRO DIG.,FLUKE 8050A,FALSE,8050A,2646041,nan,1/1/2023,1/31/2024,nan,,1/1/2017,TRUE,SUP. SENSORES,ACTIVO,EXTERNO-PLANTA T.
05NE-5422,05-TE-0499,ACT-M-9300,DATA ADQISITION,AGILENT,FALSE,34970A,MY44081069,nan,2/14/2023,2/28/2024,nan,,2/14/2017,TRUE,SUP. ACTUADORES,ACTIVO,EXT-PLANTA T
05IE-2059,05-TE-0499,M9300,POWER SUPPLY,BK Precision,FALSE,1696,259D15108,nan,2/14/2023,2/28/2024,nan,,2/14/2017,TRUE,SUP. ACTUADORES,ACTIVO,EXT-PLT
02ZE-0029,05-TE-0515,IPVMA/ CVM,SENSOR DE POSICION,RED LION,FALSE,PAX-2D,nan,0 A 1 AMP,2/16/2023,2/28/2024,nan,,2/16/2017,TRUE,SUP. ACTUADORES,ACTIVO,EXT-PLT
02ZE-0030,02ZE-0030,M9203,SENSOR DE POSICION,RED LION,FALSE,PAX D,nan,0 A 5 AMPERS,2/16/2020,2/28/2021,nan,,2/26/2017,TRUE,SUP. ACTUADORES,INACTIVO,LOST
02ZE-0031,02ZE-0031,TABL ACT FRENTE A RUSKIN,SENSOR DE POSICION,RED LION,FALSE,PAX D,nan,GRADOS,2/16/2023,2/28/2024,nan,,2/16/2017,TRUE,SUP. NELDA,ACTIVO,EXT-PLT
05ZE-0170,05-TE-0201,M-9220,PANEL METER AMP,RED LION,FALSE,PAX H,nan,0 A 1 AMPERS,2/16/2023,2/8/2024,nan,,2/16/2017,TRUE,SUP. ACTUADORES,ACTIVO,EXT-PLT
05ZE-0171,05-TE-0425,M-9220,PANEL METER AMPERS,RED LION,FALSE,PAX H,nan,0 A 5 AMPERS,2/16/2023,2/28/2024,nan,,2/16/2017,TRUE,SUP. ACTUADORES,ACTIVO,EXT-PLT
05ZE-0172,05ZE-0172,M9203,PANEL METER AMP,RED LION,FALSE,PAX H,nan,0 A 5 AMPERS,2/16/2020,2/28/2021,nan,,2/16/2017,TRUE,SUP. ACTUADORES,INACTIVO,EXTERNO
02ZE-0032,02ZE-0032,TABL ACT. FRENTE A RUSKIN,SENSOR DE POSICION,RED LION,FALSE,PAX I,nan,GRADOS,2/16/2023,2/28/2024,nan,,2/16/2017,TRUE,SUP. NELDA,ACTIVO,EXT-PLT
02ZE-0033,05-TE-6909,PROGR.FRNETE A S. LINE 1,SENSOR DE POSICION,RED LION,FALSE,PAX I,nan,GRADOS,2/16/2023,2/28/2024,nan,,2/16/2017,TRUE,SUP. TABL ACT.E,ACTIVO,EXT-PLT
05IE-2060,05IE-2060,A-421,POWER SUPPLY,BK PRESICION,FALSE,9801,461H15119,0 A 300VAC,2/18/2023,2/28/2024,nan,,2/18/2017,TRUE,SUP. SENSORES,ACTIVO,EXT-PLT
05IE-2061,05IE-2061,TEC-3000,POWER SUPPLY,BK PRECISION,FALSE,9801,1070751004,0 A 300 VAC,2/18/2023,2/28/2024,nan,,2/18/2018,TRUE,SUP. SENSORES,ACTIVO,EXT-PLT
05IE-2062,05IE-2062,TEC-3000,POWER SUPPLY,KEISEIGHT,FALSE,E3645,MY55076470,0 A 60 VDC,2/17/2023,2/28/2024,nan,,2/18/2017,TRUE,SUP. SENSORES,ACTIVO,EXT-PLT
02ZE-0034,05-TE-0384,SPLIN LINE L1,SENSOR DE POSICION,RED LION,FALSE,PAX I,nan,GRADOS,2/18/2023,2/28/2024,nan,,2/17/2018,TRUE,SUP. TAB.E.ACTU,ACTIVO,EXT-PLT
02ZE-0035,02ZE-0035,SPLIN LINE/rack por baños,SENSOR DE POSICION,RED LION,FALSE,PAX I,nan,GRADOS,2/17/2023,2/28/2024,nan,,2/17/2018,TRUE,SUP. TAB.E.ACTU,ACTIVO,EXT-PLT
02ZE-0036,02ZE-0036,ACTUADORES,SENSOR DE POSICION,RED. LION,FALSE,PAX I,nan,GRADOS,2/17/2021,2/28/2022,nan,,2/18/2017,TRUE,SUP. ACTUADORES,INACTIVO,LOST
05IE-2063,05TE-0407,CARRIER,POWER SUPPLY DC,BK PREISICION,FALSE,9129B,470H15193,0 100 VDC,2/18/2023,2/28/2024,nan,,2/18/2017,TRUE,SUP. ACTUADORES,ACTIVO,EXT-PLT
01HE-0017,01HE-0017,SMT REFRI DE PASTAS,REFRIGERADOR,TORREY,FALSE,VRD5AI,B16-001327,nan,2/18/2023,2/28/2024,nan,,2/17/2017,TRUE,SUP. SMT,ACTIVO,EXT-PLT
01HE-0018,01HE-0018,HE'S,HORNO,YAMATO,FALSE,DKN810,B0 900041,nan,2/18/2023,2/28/2024,nan,,2/17/2018,TRUE,SUP. SENSORES,ACTIVO,EXT-PLT
06AE-0066,06AE-0066,TOOL ROOM,DIG. INDICADOR,MITUTOYO,TRUE,575-213,0009527,"0 A 1""",8/2/2022,8/31/2023,nan,,4/1/2016,TRUE,SUP. JULIO SOLI,ACTIVO,INTERNO
06AI-2046,06AI-2046,PLASTICOS,DIG. CALIPER,MITUTOYO,TRUE,"CD 6"" CSX",6661200,"0 A 6""",8/1/2022,8/31/2023,nan,,9/1/2016,TRUE,JULIO SOLIS,ACTIVO,INTERNO (DICE MOISES)
06ZF-0547,06ZF-0547,RACK MOLDEO,FIXTURE,JCI,TRUE,GB-14938,nan,nan,3/1/2023,3/1/2025,nan,,3/1/2016,TRUE,SUP.MOLDEO,ACTIVO,INTERNO
06QA-0035,06QA 0035,INSPECCION ENTRADA,"RING GAGE ""GO NOGO""",G.A.CO,FALSE,nan,nan,1-72 UNF-2A,10/1/2022,10/31/2023,nan,,10/10/2010,TRUE,SUP. INSP-ENTRA,ACTIVO,EXT-LAB
06AV-0443,06AV-0443,TOOL ROOM,DIG. CALIPER,MITUTOYO,TRUE,"CD-6""CSX",14436897,"0 A 6""",10/3/2016,10/31/2017,nan,,10/3/2015,TRUE,JUAN TORRES,INACTIVO,SCRAP
06NV-0958,06NV-0958,OKUMA,PIN GAGE GO NO GO,nan,TRUE,nan,nan,.408/.420,10/3/2021,10/31/2023,nan,,10/3/2015,TRUE,DEL RIO,ACTIVO,INTERNO
06NV-0959,06NV-0959,OKUMA,PIN GAGE,nan,TRUE,nan,nan,.448/.458,10/3/2021,10/31/2023,nan,,10/3/2015,TRUE,DEL RIO,ACTIVO,INTERNO
06NV-0960,06NV-0960,OKUMA,PIN GAGE,nan,TRUE,nan,nan,.213/.223,10/3/2021,10/31/2023,nan,,10/3/2015,TRUE,DEL RIO,ACTIVO,INTERNO
06QI-0088,06QI-0088,INSPECCION ENTRADA,THD. RING GAGE,HEMCO,FALSE,nan,nan,.099-56UNF 2A,10/1/2022,10/31/2023,nan,,10/10/2010,TRUE,SUP. INSP-ENTRA,ACTIVO,EXT-PLANTA
06DI-1511,06DI-1511,WR T-4000,TORQUETESTER,WESTWARD,TRUE,6PAF3,SP-05-1500,0 4.42 LBS,,,nan,,10/20/2015,FALSE,SUP.WRT-4000,INACTIVO,LOST
05IE-2038,05IE-2038,Largo/RDR8/BLUETHOO,HI POT,GW INSTEK,FALSE,GPT-9804,GEO181935,nan,12/1/2022,12/31/2023,nan,,10/21/2015,TRUE,SUP.CONTROLADOR,ACTIVO,EXT-PLT
06QA-0033,06QA-0033,INSPECCION E.,THD. RING GAGE,GACO,FALSE,nan,nan,.625-11 UNC-2A,9/1/2022,9/30/2023,nan,,10/10/2010,TRUE,SUP. INSP. ENTR,ACTIVO,EXTE-LAB
06QA-0019,06QA-0019,INSP-ENTRADA,TH.D RING GAGE,GACO,FALSE,nan,nan,1/4-20UNC-2A,10/1/2022,10/31/2023,nan,,10/10/2010,TRUE,SUP. INSP-ENTRA,ACTIVO,EXT-LAB
06QI-0090,06QI-0090,INSPECCION E.,THD. RING GAGE,HEMCO,FALSE,nan,nan,2-56 NC-3,9/1/2022,9/30/2023,nan,,10/10/2010,TRUE,SUP. INSPECCION,ACTIVO,EXT-LAB
06QI-0105,06QI-0105,INSPECCION E.,THD. RING GAGE,VTG,FALSE,nan,nan,8-32 NC,9/1/2022,9/30/2023,nan,,10/10/2010,TRUE,SUP. INSP. ENT.,ACTIVO,EXT-LAB
06LF-0115,06LF-0115,INSPECCION,PLUG GAGE,VERMONT GAGE,FALSE,nan,nan,M2 X .04-6H,9/1/2017,9/30/2018,nan,,10/10/2010,TRUE,SUP.ISPECCION,INACTIVO,no trae go
